label,repo_id,full_name,description,language,topics,stars,forks,open_issues,contributor_count,size_kb,is_fork,is_archived,last_commit_days_ago,repo_age_days,has_readme,readme_size_bytes,has_docker,has_requirements,has_tests_folder,has_ci_cd,root_file_count
template_boilerplate,304344049,sveltejs/kit,"web development, streamlined",JavaScript,svelte,20534,2253,1028,452,35921,False,False,0,2050,True,3276,False,True,False,True,27
template_boilerplate,501264265,github/codespaces-jupyter,Explore machine learning and data science with Codespaces,Jupyter Notebook,"codespaces,data-science,jupyter-notebook,machine-learning",842,1650,48,11,611,False,False,37,1449,True,706,False,True,False,False,7
template_boilerplate,533482936,github/codespaces-django,,Python,,124,154,6,14,144,False,False,341,1359,True,909,False,True,False,False,8
template_boilerplate,43156818,microsoft/vscode-generator-code,Visual Studio Code extension generator,JavaScript,,1596,255,32,87,3083,False,False,0,3897,True,3797,True,True,True,True,19
template_boilerplate,8138462,yeoman/yo,CLI tool for running Yeoman generators,JavaScript,"generator,javascript,nodejs,scaffolding,templates,yeoman",3955,406,36,63,2996,False,False,48,4853,True,7348,False,True,True,True,13
template_boilerplate,374550384,gitpod-samples/template-python-django,"A Django template, configured for Gitpod (www.gitpod.io) to give you pre-built, ephemeral development environments in the cloud.",,"django,gitpod,python,template",23,83,0,6,10,False,False,840,1815,True,915,False,False,False,False,4
template_boilerplate,353464988,gitpod-samples/template-python-flask,"The Flaskr template, configured for Gitpod (www.gitpod.io) to give you pre-built, ephemeral development environments in the cloud.",,"flask,gitpod,python,template",22,59,0,7,17,False,False,944,1883,True,917,False,False,False,False,4
template_boilerplate,1863329,laravel/laravel,"Laravel is a web application framework with expressive, elegant syntax. We’ve already laid the foundation for your next big idea — freeing you to create without sweating the small things.",Blade,"framework,laravel,php",84340,24744,32,397,11005,False,False,0,5467,True,3700,False,True,True,True,23
template_boilerplate,291805291,laravel/jetstream,Tailwind scaffolding for the Laravel framework.,PHP,"auth,laravel,tailwind",4058,833,4,253,2106,False,False,8,2095,True,158,False,False,True,True,20
template_boilerplate,311448648,laravel/breeze,"Minimal Laravel authentication scaffolding with Blade, Vue, or React + Tailwind.",Vue,"auth,laravel",3043,548,3,145,1195,False,False,8,2025,True,158,False,False,False,True,13
template_boilerplate,311463909,laravel/sail,Docker files for running a basic Laravel application.,Shell,"docker,laravel",1902,523,16,166,692,False,False,0,2025,True,1932,False,False,False,True,16
template_boilerplate,666566,thoughtbot/suspenders,"A Rails application template with our standard defaults, optimized for deployment on Heroku.",Ruby,"rails,template",4049,519,0,122,2008,False,False,13,5857,True,3943,False,False,True,True,23
template_boilerplate,32792088,symfony/demo,Symfony Demo Application,PHP,"demo,php,symfony,symfony-application",2605,1673,27,157,23173,False,False,0,4082,True,2158,False,False,True,True,29
template_boilerplate,7517918,spring-projects/spring-petclinic,A sample Spring-based application,CSS,,9252,29519,9,120,10867,False,False,1,4886,True,10534,False,True,False,True,20
template_boilerplate,13261871,yiisoft/yii2-app-basic,Yii 2.0 Basic Application Template,PHP,"hacktoberfest,project-template,yii,yii2",673,784,0,88,9781,False,False,17,4620,True,9115,False,False,True,True,31
template_boilerplate,667491171,microsoft/chat-copilot,,TypeScript,,2436,778,55,60,8836,False,False,18,1045,True,21304,False,False,False,True,26
template_boilerplate,433605398,openai/openai-quickstart-python,Python example app from the OpenAI API quickstart tutorial,,"openai,openai-api",1806,1342,1,4,134,False,False,712,1639,True,2024,False,True,False,False,6
template_boilerplate,849553306,anthropics/claude-quickstarts,A collection of projects designed to help developers quickly get started with building deployable applications using the Claude API,Python,,16799,2884,174,29,3941,False,False,14,636,True,4189,False,True,False,True,13
template_boilerplate,698350869,langchain-ai/langserve,LangServe 🦜️🏓,JavaScript,"deployment,fastapi,langchain,langchain-python,llm,llms",2331,273,139,28,8344,False,True,22,971,True,39485,False,True,True,True,15
template_boilerplate,610840792,JetBrains/compose-multiplatform-template,Compose Multiplatform Application project template,Kotlin,,640,105,5,10,4525,False,True,890,1177,True,0,False,False,False,False,16
template_boilerplate,533428706,android/architecture-templates,,,,3140,370,18,4,882,False,False,1,1359,True,3307,False,False,False,False,7
template_boilerplate,211288349,android/compose-samples,Official Jetpack Compose samples.,Kotlin,"android,jetpack-compose",23184,5433,9,129,200129,False,False,12,2434,True,0,False,False,False,True,16
template_boilerplate,245519256,hashicorp-education/learn-terraform-provision-eks-cluster,,HCL,"aws,eks,hashicorp,kubernetes,terraform,tutorial",438,1256,6,12,94,False,False,645,2273,True,265,False,False,False,False,8
template_boilerplate,288832495,hashicorp-education/learn-terraform-azure,,HCL,"azure,hashicorp,terraform,tutorial",20,45,1,4,17,False,False,1177,2107,True,208,False,False,False,False,6
template_boilerplate,96038806,gruntwork-io/terragrunt-infrastructure-live-example,A repo used to show examples file/folder structures you can use with Terragrunt and Terraform,HCL,"examples,terraform,terragrunt",864,492,23,13,128,False,True,387,3251,True,8212,False,False,False,True,9
