label,repo_id,full_name,description,language,topics,stars,forks,open_issues,contributor_count,size_kb,is_fork,is_archived,last_commit_days_ago,repo_age_days,has_readme,readme_size_bytes,has_docker,has_requirements,has_tests_folder,has_ci_cd,root_file_count
junior,988709430,Zayden-Cyber/Backdoor,# BackdoorThis repository contains a Python-based backdoor and listener server designed for educational purposes. Explore the code to understand reverse shell communication and remote command execution. 🐍✨,Python,"android-sdk,apk,backdoor,backdoor-learning,backdoors,capstone,file-infector,hacking,machine-learning,macho,malware,metasploit,pdd,php,security,web-security,web-shell,windows",16,3,0,2,519,False,False,0,369,True,6143,False,False,False,False,4
junior,988360876,corrupt0303/dating-agent,"The Dating Agent is a voice-enabled AI assistant designed for matchmaking and general information, integrating with Locanto for enhanced browsing. With features like real-time chat and LLM-based tool orchestration, it provides a seamless user experience. 🛠️💬",Python,"agent,agents,ai,aiagent,aiagents,awesome,browser,llm,llmagents,lobe-chat-plugin,mern-project,n8n,nlp,python,typescript,ua,user-agent,user-agents",6,2,0,2,872,False,False,0,370,True,5560,False,True,False,False,15
junior,592110645,xsrazy/Discord-Bot,Discord Bot: Type and Delete Messages,Python,,9,8,0,1,4814,False,False,0,1220,True,1460,False,True,False,False,8
junior,1173024226,Ymil/unrn-programacion-1,,Python,,6,0,0,1,4792,False,False,0,83,True,2390,False,False,False,False,3
junior,734796211,aws-observability/aws-otel-python-instrumentation,,Python,,11,33,18,27,2615,False,False,0,887,True,3719,True,True,False,True,29
junior,788693852,apache/infrastructure-actions,ASF GitHub Actions Repository,Python,,24,70,25,58,3955,False,False,0,768,True,29213,False,True,False,True,25
junior,1223894967,apache/airflow-steward,"Agent-assisted maintainership and development framework for Apache projects — Triage and Drafting (agent-authored fixes with human review); Mentoring, Pairing (developer-side dev-cycle), and Auto-merge on the roadmap.",Python,"agent-skills,apache,automation,claude-code,cve,security,vulnerability-disclosure,vulnerability-management",14,14,53,10,4841,False,False,0,29,True,11138,False,True,False,True,21
junior,984157265,shashank2122/Local-Voice,"A real-time, offline voice assistant for Linux and Raspberry Pi. Uses local LLMs (via Ollama), speech-to-text (Vosk), and text-to-speech (Piper) for fast, wake-free voice interaction. No cloud. No APIs. Just Python, a mic, and your voice.",Python,"android,chatbot,deep-learning,echo,esp-idf,home-assistant,large-language-models,ollama,privacy,python,stt,voice,walkie-talkie,whisper",38,7,0,2,588,False,False,0,377,True,4357,False,True,False,False,6
junior,984172017,luticuzokz53/real_estate_leadbot_public,"A lightweight Python tool that scrapes FSBO listings from Zillow and emails daily lead reports using SendGrid. Designed for real estate agents and investors seeking a simple, automated way to generate fresh FSBO leads.",Python,"automation,fsbo,in-progress,lead-generation,needs-testing,python,real-estate,scraper,sendgrid,wip",12,2,0,2,536,False,False,0,377,True,5957,False,True,False,False,8
junior,1193149475,carta/plugins,Centralized repository for public facing plugins,Python,"captable,claude,codex,copilot,equity,founder,fund-administration,gemini,mcp,private-equity,skills,startup",8,15,2,13,1483,False,False,0,61,True,1129,False,False,False,False,6
junior,983546278,TraceDesigns/MegaETH-Faucet,"🚀 Easily automate MegaETH testnet ETH claims and batch-check wallet balances with this Python toolkit. Features proxy support, multi-threading, and a simple CLI.",Python,"eth-faucet,eth-mega-faucet,hiddencode,mega-faucet,megaeth,megaeth-auto,megaeth-automation,megaeth-bot,megaeth-eco,megaeth-faucet,megaeth-tool",6,0,0,2,589,False,False,0,378,True,5151,False,True,False,False,7
junior,983570388,sorin177/ai-analyst-agent,"Ask questions about your business data in plain English,  Get automatic SQL queries and visualizations, Receive AI-powered insights and recommendations, No SQL knowledge required",Python,"agentic-ai,agno,ai,ai-assistant,analytics,awsbeanstalk,blackhat,data-visualization,defcon,llm,mysql,plotly,sql-generation,vulnerability",12,4,0,2,676,False,False,0,378,True,5405,False,True,False,False,9
junior,982232537,bensugursoy/Drone-Swarm-RL-airsim-sb3,"Training of Drone Swarms using StableBaselines3, PettingZoo, AirSim and UE4",Python,"airsim,drone,drones,droneswarm,marl,multiagent-reinforcement-learning,pettingzoo,ppo,reinforcement-learning,stablebaselines3,supersuit,swarm-intelligence,swarm-robotics,unreal-engine",13,2,0,2,3574,False,False,0,380,True,6517,False,False,False,False,5
junior,980651556,Ahm-rgb/Alpha-SQL," Official repository for the paper ""Alpha-SQL: Zero-Shot Text-to-SQL using Monte Carlo Tree Search"" [ICML'25]",Python,"data-structures,icml-2025,javascript,json,mariadb,mysql,partitioning,php,plsql,pyspark,stocks-api,text-to-sql,time-series,visio",8,2,0,2,1377,False,False,0,383,True,6239,False,True,False,False,10
junior,980482632,racanreggo6v42/DDoS,A tool simulates a DDoS attack Whit high speed and secure.,Python,"amazon-bypass,anti-ddos,attack,cloudflarebypass,ddos-attack-script,ddos-attack-tools,ddos-attacks,ddos-protection,denial-of-service,hacking,pentesting,pyddos,security,shell",24,23,1,2,551,False,False,0,383,True,4567,False,False,False,False,4
junior,980274621,techdomegh/ai-news-scraper,"AI News Scraper & Semantic Search: A Python application that scrapes news articles, uses GenAI to generate summaries and identify topics, and provides semantic search capabilities through vector embeddings",Python,"chatgpt,embedding,employee,faiss,genai,generative-ai,llm,news-scraper,openai,python,semantic-search,vector-database,web-scraping,webscraper",8,2,0,2,793,False,False,0,384,True,4981,True,True,True,False,16
junior,980238476,irfanbob26/AI-Chatbot,"AI-powered chatbot built with Python, NLP, and Flask — automate customer support queries with intent recognition and dynamic responses.",Python,"agent,ai-agent,ai-chatbot-framework,chatgpt,copilot,discord-bot,gpt4,hacktoberfest,help-wanted,langchain,nlp,open-source,redis,svelte",7,5,1,2,540,False,False,0,384,True,5469,False,True,False,False,8
junior,978659362,NayanMistry534/discord-raider-tool,"discord-raider-tool is a utility designed to automate actions within Discord servers, allowing users to efficiently manage and engage with communities. It offers features like bulk messaging and user management to streamline server operations.",Python,"account-nuker,ban-all,bot,discord-multi-tool,discord-nukers,discord-raid-tool,discord-raid-tools,gang-nuker,kick-all,open-source,ping,python,raid,spammer",20,18,0,2,2132,False,False,0,386,True,4095,False,True,False,False,5
junior,1221979568,subzeroid/insto,Interactive Instagram OSINT CLI with pluggable HikerAPI and aiograpi backends,Python,"aiograpi,analysis,cli,hikerapi,information-gathering,instagram,instagram-account,instagram-api,instagrapi,intelligence,maltego,open-source-intelligence,osint,osint-python,prompt-toolkit,python,repl,social-media",19,1,2,2,3179,False,False,0,30,True,16436,False,True,True,True,18
junior,1191599228,mareforma/mareforma,Turning AI-driven findings into trustworthy science,Python,"ai-agents,ai-scientists,attestation,cryptography,in-toto,knowledge-graph,llm,local-first,multi-agent,open-science,provenance,reproducibility,science,sigstore,sqlite,supply-chain-security",9,1,0,2,823,False,False,0,63,True,11852,False,True,True,True,15
junior,977098386,Arman171/WebForensic,"WebForensicAnalyzer is an advanced all-in-one tool for web reconnaissance, digital forensics, OSINT, and cybersecurity professionals. It automates deep website analysis—leveraging Shodan, Nmap, and more—to detect vulnerabilities, extract data, and deliver structured forensic results",Python,"automation,data-leak-detection,digital-forensics,dns-analysis,docker,nmap,penetration-testing,shodan,vulnerability-detection,web-crawler",12,2,0,2,3684,False,False,0,389,True,5858,True,True,False,False,12
junior,975820168,REVERSEDCD/jobspy-api,"Dockerized version of JobSpy job search utility with API key auth, rate limiting, and proxy support.",Python,"docker,fastapi,glassdoor,google-jobs,job-scraper,jobspy,linkedin,pyrhon,remote-jobs",9,1,0,2,651,False,False,0,391,True,3748,True,True,True,False,31
junior,976598346,Mojo96666/hack-crypto-wallets,A software tool created to circumvent security mechanisms and gain unauthorized access to encrypted cryptocurrency wallets. It employs sophisticated hacking methods and algorithms to exploit weaknesses in wallet encryption protocols.,Python,"bitcoin,bitcoin-api,blockchain-technology,ctf-challenges,cybersecurity,ethereum,injection,mining,mining-visualizer,pentesting,security,social-media-hacking,software-engineering,web3",8,2,0,1,587,False,False,0,390,True,36,False,False,False,False,7
junior,973895585,thinker84/Real-Time-stock-price-prediction-and-market-analysis-using-Machine-Learning,"Real-time stock price prediction app using LSTM, Streamlit, and historical data (2010–2023). Forecasts next 10 days & visualizes trends.",Python,"data-science,django,lstm,machine-learning,numpy,pandas,pandas-datareader,scikit-learn,stock-market,stock-price-prediction,stooq,streamlit,yahoo-finance,yahoo-finance-api",16,3,0,2,3594,False,False,0,394,True,6328,False,True,False,True,9
junior,973591033,Gmzxdotzz/Dia-TTS-Server,"Self-host the powerful Dia TTS model. This server offers a user-friendly Web UI, flexible API endpoints (incl. OpenAI compatible), support for SafeTensors/BF16, voice cloning, dialogue generation, and GPU/CPU execution.",Python,"ai,audio-generation,dia,dia-tts,dialogue-tts,fastapi,huggingface,openai-api,python,speech-synthesis,text-to-speech,tts-api,voice-cloning,web-ui",6,1,0,4,1160,False,False,0,395,True,7311,True,True,False,False,17
junior,973005569,youmeat6678/Instagram-Hashtag-Scraper,"A Python project for scraping Instagram posts based on specific hashtags. This tool uses Selenium for browser automation and BeautifulSoup for scraping content from Instagram. It's designed to fetch posts by hashtag, with customizable options to automate login, scrape content, and interact with Inst",Python,"clicknium,colaboratory,data-science,data-scraping,ig-scraper,instagram,instagram-automation,instagram-downloader,instagram-hashtag-scraper,instagram-photos,scraping,scrapy,social-data,social-media-scraper",16,1,0,2,611,False,False,0,396,True,5254,False,True,False,False,6
junior,972607221,benkhelifamohamedtaher/speech-emotion-recognition,"Deep learning system for emotion recognition from speech, achieving 50.5% accuracy on 8-class classification using transformer architecture and real-time analysis",Python,"affective-computing,colab-notebook,convolutional-neural-networks,deep-learning,deep-neural-networks,keras,librosa,neural-network,neural-networks,pandas,speech,speech-processing,svm,tensorflow",10,3,0,2,2162,False,False,0,397,True,7721,False,True,False,False,18
junior,1234545795,imlenti/MinerWatch,"Local-first dashboard for home Bitcoin miners - Bitaxe, NerdQAxe, Avalon Nano, Braiins. Privacy-first, no cloud. AGPL-3.0.",Python,"bitaxe,bitcoin,bitcoin-mining,bitcoin-mining-tools,home-mining,mining,monitoring,nerdqaxe,solo-mining",7,4,0,1,4638,False,False,0,17,True,32913,True,True,True,True,27
junior,970444370,Creature-112/gemini-live,"This project enables real-time streaming of audio (and optionally video or screen captures) from your local device to Google Gemini using the Live API. It allows you to interact with Gemini through both text and voice, supporting conversational AI responses. ",Python,"compose-wasm,compose-web,composer-library,flask,function-calling,gemini-client,google-ai,google-api,llm,llm-apps,llm-chat-interface,python-generative-ai,realtime-video-processor,voice-to-code",9,8,1,2,507,False,False,0,400,True,5272,False,True,False,False,6
junior,995676870,blockscout/mcp-server,Wraps Blockscout APIs and exposes blockchain data by Model Context Protocol,Python,,39,18,9,5,1197,False,False,0,358,True,15571,True,True,True,True,31
junior,968651504,incno/WhatsApp-Spam-Bot,Otomatisasi pengiriman pesan ke kontak atau grup WhatsApp Web menggunakan Python dan Selenium 4+.,Python,"automation,bot-spam,chatbot,chrome-driver,flutter,hactoberfest,indonesia,instagram-dm-bot,selenium-python,spam,spammer,whatsapp,whatsapp-chatbot,whatsapp-chatbot-python",9,2,0,2,584,False,False,0,404,True,5172,False,False,False,False,5
junior,1079038183,microsoft/Agent365-python,,Python,,37,17,10,23,1791,False,False,0,220,True,8229,False,True,True,True,22
junior,968472536,hoangtuanhehehehhe/AgentVault,"""Open-source toolkit (Python Library, Registry API, CLI) for secure, decentralized AI agent interoperability using A2A/MCP.""",Python,"a2a,agent,agent-framework,ai,api-key-management,decentralized,fastapi,interoperability,key-management,llm,mcp,open-source,python,security",8,1,0,3,1311,False,False,0,404,True,5395,False,True,False,False,20
junior,79493659,informatics-isi-edu/deriva-py,Python modules for the DERIVA platform,Python,,6,4,32,13,2941,False,False,0,3415,True,1847,False,True,True,False,11
junior,1121852087,janiosarmento/risos,RSS reader with AI powered summaries and translations,Python,,7,1,0,0,2906,False,False,0,155,True,14292,False,False,False,False,18
junior,964575444,luwhano/fastapi-langgraph-agent-production-ready-template,"A production-ready FastAPI template for building AI agent applications with LangGraph integration. This template provides a robust foundation for building scalable, secure, and maintainable AI agent services.",Python,"agent,agentic-ai,docker,fastapi,fastapi-template,langchain,langchain-python,langgraph,langgraph-python,llm,memory",32,4,0,3,633,False,False,0,411,True,7579,True,True,False,False,16
junior,964629719,Mxzinedits/php-in-jpg,"php-in-jpg is a simple yet flexible tool that generates .jpg image files embedding PHP payloads, designed to support PHP RCE polyglot techniques.",Python,"css,generator,gif,gif-animation,graph,hacking-tool,ipcamera,jpg,penetration-testing-tools,php,seo,tool,zeromq,zmq",8,0,0,2,577,False,False,0,411,True,5588,False,True,False,False,5
junior,962739774,amad890/cloudflare-temp-mail,api to create temporary email addresses with your own cloudflare domain,Python,"anonymous-email,cloudflare,cloudflare-email,cloudflare-workers,disposable-emails,flask,privacy,python,rest-api,temp-email,temp-mail,temp-mail-api,tempmail,temporary-email",24,5,0,2,556,False,False,0,414,True,4524,True,True,False,False,9
junior,1160034620,agentcage/agentcage,Defense-in-depth proxy sandbox for AI agents,Python,,13,2,10,4,2437,False,False,0,99,True,9334,False,True,True,True,17
junior,960796350,iniarfia/mcp-server-mas-sequential-thinking,mcp-server-mas-sequential-thinking is a project focused on improving decision-making processes in multi-agent systems. It implements sequential reasoning techniques to enhance collaboration and efficiency among agents in various scenarios.,Python,,8,4,0,2,655,False,False,0,417,True,12642,False,True,False,False,8
junior,960707260,Spac5y/Vocal-Agent,"A cutting-edge Cascading voice assistant combining real-time speech recognition, AI reasoning, and neural text-to-speech capabilities.",Python,"calendar,deepgram,email,groq,knowledgebase,kokoro,llama,speech-to-speech,speech-to-text,text-to-speech,vocal,whisper",9,2,0,2,1014,False,False,0,417,True,4861,False,True,False,False,9
junior,960699076,AlejandroZaZ/cybersecurity-tools,"A collection of open-source, terminal-based security tools for network analysis, penetration testing, and vulnerability assessment. Use these tools responsibly to enhance cybersecurity research and ethical hacking.",Python,"blue-team,blueteam-tools,cybersecurity,cybersecurity-resources,cybersources,documentation,ethical-hacking,hacking,hackingtools,hacktoberfest,linux,payload,red-team,redteam-tools",7,1,0,2,547,False,False,0,418,True,5604,False,True,False,False,11
junior,1207991293,bvis/aegis-hass,Aegis — Unofficial Home Assistant integration for Ajax Security Systems and co-branded apps,Python,"aegis,ajax-systems,alarm-system,custom-component,hacs,home-assistant-integration,home-automation,homeassistant,security-system",40,9,1,3,4836,False,False,0,46,True,37452,False,True,True,True,22
junior,959793868,JbvrgtonYT/ollvm-unflattener,"""ollvm-unflattener"" is a tool designed to reverse the flattening process used by some LLVM obfuscators to make code harder to analyze. It allows users to restore the original structure of the code for easier understanding and manipulation.",Python,"ollvm,ollvm-unflattener,unflattener",13,2,0,2,732,False,False,0,419,True,1720,False,True,False,False,7
junior,264230422,NHSDigital/mesh-client,A Python client library for NHS Digital MESH,Python,,16,11,3,15,1062,False,False,0,2203,True,1518,False,True,True,True,26
junior,958276285,isgel/AutoGrowAI,🌐 Self-Supervised Learning AI Framework | 自监督学习AI框架,Python,"ai,auto-ml,autofrowai,data-training,deep-learning,huggingface,nlp,onnx,python,pytorch,self-reinforcing,self-training,tensorflow",6,0,0,2,607,False,False,0,421,True,2825,False,False,False,False,9
junior,1147578423,ArchiveBox/abx-plugins,"🧩 Plugins and extractors that ArchiveBox + abx-dl use: chrome, ytdlp, wget, singlefile, readability, forum-dl, gallery-dl, papers-dl, and more...",Python,"abx,archivebox,archivebox-plugins,chromium,forum-dl,gallery-dl,headless-browser,internet-archiving,papers-dl,puppeteer,readability,scraping,singlefile,web-scraping,wget,yt-dlp",6,2,8,4,3594,False,False,0,114,True,9991,False,True,True,True,12
junior,390896112,hemna/haminfo,Ham repeater station info API,Python,,6,0,0,2,2515,False,False,0,1762,True,12919,False,True,True,True,50
junior,802422164,ArchiveBox/abxpkg,"📦 Modern strongly typed Python library for managing system dependencies with package managers like apt, brew, pip, npm, etc.",Python,"apt,brew,dependencies,dependencies-checking,dependency-manager,django,docker,dpkg,gem,js,nix,npm,package-manager,package-managers,packages,pip,pnpm,pydantic,python,uv",27,0,2,3,2306,False,False,0,739,True,77295,False,True,True,True,12
junior,1247191183,Evan-Kim2028/agent-fleet,"Agent fleet — pluggable personas, repo-scoped dispatch, Hermes integration",Python,,7,1,4,1,1227,False,False,0,4,True,9907,False,True,True,True,23
junior,946489772,adam104504/J.A.R.V.I.S.2.0,"An advanced artificial intelligence assistant, J.A.R.V.I.S.2.0 is designed to assist users with everyday tasks and provide personalized recommendations for optimal efficiency and productivity. With enhanced voice recognition and machine learning capabilities, J.A.R.V.I.S.2.0 offers a seamless user e",Python,"ai,assistant,automation,computer,intelligence,interactive,jarvis,program,recognition,smart,system,technology,upgrade,virtual,voice",9,3,0,3,1010,False,False,0,442,True,2146,False,True,False,False,7
junior,1004865578,hkuc/tvbox-config,"自用 tvbox 配置,使用tv目录下的数字目录内的 urls.json 可以批量导入源。",Python,,27,12,1,0,827,False,False,0,342,True,2758,False,True,False,True,10
junior,1133734876,noontide-co/mainbranch,"Files-first operating system for internet businesses: research, decisions, bets, pushes, and outputs in markdown/git, with an mb CLI and agent workflows that hide the plumbing.",Python,"agent-workflows,ai-agents,business-as-files,claude-code,cli,hermes,markdown,open-source,openclaw,python,skills",24,5,36,5,4844,False,False,0,134,True,23260,False,False,False,True,20
junior,56374741,adamchainz/pytest-restrict,:lock: Pytest plugin to restrict the test types allowed,Python,pytest,7,1,0,3,810,False,False,0,3693,True,4092,False,True,True,True,15
junior,431330536,davidpanderson/Numula,A Python toolkit for creating nuanced music,Python,"midi,music,music-composition,python",36,3,5,1,1777,False,False,0,1645,True,153,False,True,True,False,11
junior,677043163,Studio-Yandex-Practicum/you_can_bot,Telegram бот для профориентационного тестирования подростков,Python,"django-rest-framework,python,python-telegram-bot,telegram-bot",14,9,2,22,528,False,False,0,1021,True,17745,True,True,False,True,11
junior,1222937394,wubjak/wallasapi,"The unified, OpenAI-compatible AI router. 12+ providers, 100+ models, automatic fallback. Built solo from a rented room in Peru. Star + donate to keep it alive.",Python,"ai,chatbot,claude,embeddings,fastapi,gemini,groq,llm,multi,multi-provider,multi-provider-ai-support,multi-provider-llm,multimodel,multiprovider,ollama,openai,python,routing,streaming",6,1,0,0,4816,False,False,0,30,True,21635,False,True,True,True,60
junior,72149052,adamchainz/pip-lock,Check for differences between requirements.txt files and your environment,Python,,36,6,1,6,703,False,False,0,3499,True,4519,False,True,True,True,15
junior,1190335624,lanzm/MetaFetch,基于 Python 异步极速并发抓取免费节点、全球地区自动识别分流的高性能 Clash Meta 订阅全自动化引擎。,Python,,8,1,1,2,628,False,False,0,64,True,4671,False,True,False,True,11
junior,1246790422,rusty4444/hermes-voice-ha-integration,"Home Assistant voice stack integration for Hermes Agent — on-device voice control, wake word → STT → LLM → TTS → HA media_player. No cloud. No latency. No subscription.",Python,,15,3,4,1,1655,False,False,0,5,True,21159,False,True,True,True,17
junior,1195060586,tsunamayo7/helix-agent,"Extend Claude Code with local Ollama models — autonomous ReAct agent with auto-routing, local benchmarks, and file tools",Python,"agent,automation,claude-code,local-llm,mcp,ollama,python",7,1,2,2,2651,False,False,0,59,True,10724,False,True,True,True,21
junior,1074225314,kamogashira-sys/q-cli-docs,Amazon Q Developer CLI Documentation Project,Python,,12,0,0,1,2365,False,False,0,228,True,23511,False,False,False,True,11
junior,1148286335,mwakidenis/Network-Packet-Sniffer-Traffic-Analyse-GUI,"Captures & Analyses live network traffic in real time to detect suspicious activities using rule-based, MITRE-mapped, and machine-learning techniques.",Python,,6,1,0,3,803,False,False,0,114,True,8469,False,False,False,True,7
junior,1194703621,Bd-Mutant7/Wifi-Hacking,"Cyber Security Tool For Hacking Wireless Connections Using Built-In Kali Tools. Supports All Securities (WEP, WPS, WPA, WPA2/TKIP/IES)",Python,,9,0,0,2,1861,False,False,0,60,True,2247,False,False,False,True,11
junior,1226784438,agent-axiom/agent-anvil,"Agent Anvil is a CI-first eval harness for tool-using AI agents. It runs scenario suites, captures traces, grades agent behavior, clusters failures, and suggests concrete prompt/tool/guardrail fixes.",Python,,8,1,0,1,523,False,False,0,26,True,9990,True,True,True,True,22
junior,973669395,946727185/auto-ip-update,自动获取网上分享的优选ip ,Python,,16,8,2,2,3239,False,False,0,395,True,2062,False,True,False,True,8
junior,1172781113,Bd-Mutant7/Network-Packet-Sniffer-Traffic-Analyse-GUI,"Captures & Analyses live network traffic in real time to detect suspicious activities using rule-based, MITRE-mapped, and machine-learning techniques.",Python,,8,0,0,3,839,False,False,0,84,True,8552,False,False,False,True,7
junior,1219831899,StephenAbbott/opencheck,"Customer due diligence checks powered by the Legal Entity Identifier, open data and open standards including the Beneficial Ownership Data Standard",Python,"beneficial-ownership,beneficial-ownership-data,customer-due-diligence,open-data,open-source,open-standard",7,0,0,1,1541,False,False,0,33,True,5944,False,False,False,False,13
junior,862204699,botextractai/ai-multimodal-rag-with-videos,Multimodal Retrieval-Augmented Generation (RAG) chat with videos,Python,,15,5,0,1,1026,False,False,0,610,True,0,False,True,False,True,14
junior,1024844629,ahmedthebest31/ImageType,a program   to easily add custom text to images or create new images with text overlays.,Python,,9,1,0,2,1747,False,False,0,308,True,4246,False,True,False,True,19
junior,1165594336,justserpapi/justserpapi-python,"Python SDK for JustSerpAPI Google APIs: Google Search, News, Images, Videos, Maps, Trends, Scholar, Finance, Hotels, Shopping, Jobs, Lens, Patents, Autocomplete, AI Overview, AI Mode, Local, Shorts, and more — ideal for SERP data extraction, SEO, monitoring, and automation.",Python,"google-autocomplete-api,google-finance-api,google-hotels-api,google-images-api,google-jobs-api,google-lens-api,google-maps-api,google-news-api,google-patents-api,google-scholar-api,google-search-api,google-serp,google-shopping-api,google-trends-api,google-videos-api,seo,seo-tools,serp,serp-api,web-scraping",6,1,0,1,2184,False,False,0,92,True,12980,False,True,True,True,20
junior,1028496120,feiniao25789/feiniao-vpn,飞鸟VPN，无需配置，一键翻墙，无限流量，不限网速，多端通用，每日可领免费时长。,Python,"clash,fanqiang,shadowsocks,ssr,v2ray,virtual-private-network,vpn",7,0,0,2,4369,False,False,0,302,True,1193,False,False,False,True,7
junior,269861240,ladybug-tools/lbt-dragonfly,:dragon: :dragon: :dragon: Collection of all Dragonfly core Python libraries,Python,,6,2,0,5,2245,False,False,0,2181,True,2170,False,True,False,True,13
junior,123497102,ihmwg/python-ihm,Python package for handling IHM mmCIF and BinaryCIF files,Python,"integrative-modeling,python,python3",18,9,16,6,3989,False,False,0,3009,True,3539,False,True,True,True,19
junior,1166266490,damiandelmas/flex,Search and retrieval for AI agents,Python,"ai-agents,claude-code,embeddings,knowledge-base,local-first,mcp,numpy,rag,retrieval,semantic-search,sql,sqlite,vector-search",8,0,0,1,4301,False,False,0,91,True,2708,False,True,False,True,8
junior,937847436,anarkiwi/preframr,Predicting Register Encoded Frames Rendered As Musical Results,Python,,12,0,2,2,534,False,False,0,457,True,10262,True,True,True,True,31
junior,770444435,KordingLab/awesome-computational-primatology,List of projects at the intersection of deep learning and (non-human) primatology.,Python,,13,2,0,3,500,False,False,0,807,True,17101,False,False,True,True,15
junior,1210284414,Jimmuji/ai-daily-digest,Automated daily AI news digest - powered by DeepSeek,Python,,36,5,0,1,955,False,False,0,43,True,6965,False,True,False,True,8
junior,1222785370,neomundi-io/llm-cartography,,Python,,8,0,0,1,667,False,False,0,30,True,12780,False,False,False,False,26
junior,1120234450,HOLYKEYZ/IntellectSafe,"AI defense infrastructure against manipulation, misuse, hallucinations, and synthetic deception.",Python,"ai-safety,aisafety,llms,security",20,2,1,3,4123,False,False,0,158,True,9500,False,False,False,True,21
junior,371839509,nasa/fprime-tools,F´ Python tooling and helpers.,Python,,32,62,4,45,946,False,False,0,1824,True,1372,False,True,True,True,11
junior,728766227,firstof9/py-gasbuddy,Python library for GasBuddy,Python,"home-assistant,home-automation,python3",12,4,2,4,569,False,False,0,902,True,9417,False,True,True,True,18
junior,1006707869,rennf93/guard-agent,Agent for reporting to FastAPI Guard Central System,Python,,11,2,0,2,2172,False,False,0,339,True,16276,True,True,True,True,25
junior,758962757,unisi-tech/unisi,"Unified System Interface,  framework, server, GUI and Remote API",Python,"automation,back-end,framework,front-end,gui,protocol,python,server,web",15,1,0,1,3998,False,False,0,830,True,25890,False,True,True,False,9
junior,1182203855,Bd-Mutant7/HackTheWorld,An Python Script For Generating Payloads that Bypasses All Antivirus so far .,Python,,8,0,0,2,781,False,False,0,73,True,946,False,False,False,True,8
junior,621591219,WinApps-share/WinApps-bucket,Scoop bucket,Python,,14,1,1,3,1966,False,False,0,1153,True,2223,False,False,False,True,8
junior,1175514237,fstamatelopoulos/cerefox,Personal knowledge base with hybrid search and read/write access for AI agents,Python,"ai-knowledge-base,hybrid-search,mcp,pgvector,python,rag,semantic-search,supabase",9,5,1,2,2785,False,False,0,81,True,20032,True,True,True,True,29
